,id,url,image,name,description,author,ratings,ingredients,steps,nutrients,times,serves,difficulty,vote_count,subcategory,dish_type,maincategory
10,ee080c75-002e-446e-8db8-ae15c02abf2d,https://www.bbcgoodfood.com/recipes/simit-bread,https://images.immediate.co.uk/production/volatile/sites/30/2020/08/simit-bread-d198642.jpg,Simit bread,"Simit breads are sesame bread rings, which look similar to bagels. They are sold on every street corner in Turkey and are popular for breakfast or as a snack",Cassie Best,5,"['250g strong white bread flour', '1 tsp salt', '1 tsp caster sugar', '1 tsp (5g) fast-action dried yeast', '100g sesame seeds', '1 tbsp pomegranate molasses or molasses syrup']","['Tip the flour, salt and sugar into a bowl and mix together. Add the yeast and 150ml warm water, mix, then knead for a few mins to bring everything together into a soft dough. Tip onto your work surface and continue kneading for 10-12 mins until the dough feels stretchy. Return to a clean bowl, cover and leave to rise for an hour or two until doubled in size.', 'Meanwhile, toast the sesame seeds in a dry frying pan until golden. Set aside in the pan. Mix the molasses syrup or pomegranate molasses with 50ml water in a wide shallow bowl.', 'Divide the dough into four equal pieces. Roll each into a sausage about 45cm long. Flip the rope of dough back on itself then twist the two strands and loop into a ring, squeezing the ends together to secure. Once shaped, dip each piece into the molasses water, turning to coat, then into the sesame seeds, making sure each one is well covered. Transfer to a baking tray, cover and leave to prove for another 45 mins-1 hr. Heat oven to 200C/180C fan/gas 6.', 'When the breads have puffed up, uncover them and bake for 15-18 mins until golden. Cool, then wrap in a tea towel to keep them fresh. Can be made up to a day ahead and warmed gently before serving.']",{},"{'Preparation': '30 mins', 'Cooking': '15 mins'}",4,Easy,5,Bread,Bread roll recipes,baking
11,f91dd68c-aef8-4528-8e03-db03baf98381,https://www.bbcgoodfood.com/recipes/roquefort-walnut-rolls,https://images.immediate.co.uk/production/volatile/sites/30/2020/08/recipe-image-legacy-id-781508_11-47e1bfb.jpg,Roquefort & walnut rolls,Use your favourite cheese in these delicious rolls from Great British Bake Off judge Paul Hollywood,Good Food team,5,"['140g walnuts', '100g wholemeal flour', '400g strong white bread flour', '14g sachet fast-action yeast', '25g butter', '250g roquefort cheese, crumbled', '2 medium eggs, beaten']","['Place the walnuts in a food processor and pulse to chop finely; leave to one side. Put the flours, 10g salt, yeast, butter and 300ml water in a bowl, stir together and begin massaging the ingredients for a minute. If the mixture seems dry, add more water a tbsp at a time to make a soft but not sticky dough, then knead in the bowl for a further couple of minutes to bring the dough together.', 'Tip the dough onto a lightly floured work surface and knead well for 10 mins before returning to the bowl. Cover the bowl with cling film and leave to rise in a warm place for 1 hr. Briefly knead the walnuts into the dough, then leave to rise in the bowl for a further 20 mins.', 'Tip the dough out onto a lightly floured surface and roll out into a rectangle, approx 50 x 20cm, 1cm thick. Sprinkle the Roquefort evenly over the dough and lightly press in. Place the rectangle width-ways in front of you and roll up the rectangle like a Swiss roll. Cut into 8 equal sized pieces and place them onto a lightly greased baking tray, cut-side down. Cover with cling film and leave to rise for 1 hr.', 'Heat oven to 220C/200C fan/gas 7. Brush each round of dough with the beaten egg and bake for 20 mins. Leave to cool for a few minutes and eat while still warm. These are delicious on their own or served with a soup or a chunky salad with apple in it.']","{'kcal': '492', 'fat': '27g', 'saturates': '10g', 'carbs': '46g', 'sugars': '1g', 'fibre': '3g', 'protein': '18g', 'salt': '1.42g'}","{'Preparation': '30 mins', 'Cooking': '20 mins'}",8,Easy,13,Bread,Bread roll recipes,baking
12,e6eeb897-93b9-45d0-908f-0bb7897b122a,https://www.bbcgoodfood.com/recipes/jalapeno-cheddar-corn-rolls,https://images.immediate.co.uk/production/volatile/sites/30/2020/08/jalapeno-cheddar-corn-rolls-4ccc22f.jpg,Jalapeño & cheddar corn rolls,These bread rolls are full of strong cheddar and pop with jalapeños. They make a tasty veggie side and you can make a batch to freeze for later,Cassie Best,3,"['50g slightly salted butter, melted, plus extra for greasing ', '250g fine polenta or cornmeal, plus extra for dusting', '325g can sweetcorn, drained', '250ml buttermilk', '4 large eggs', '1 tbsp golden caster sugar', '100g plain flour', '2 tsp baking powder', '1 tsp bicarbonate of soda', '200g mature cheddar, grated', '50g jalapeños, sliced']","['Heat oven to 180C/160C fan/gas 4 and brush the holes of a 12-hole muffin tin with melted butter. Dust generously with polenta and shake out the excess. Tip 175g of the sweetcorn into a food processor with 1 tsp salt and the remaining ingredients, except the jalapeños. Blend until smooth, then remove the blade and stir through the remaining sweetcorn and jalapeños.', 'Divide the batter between the holes and bake for 25-30 mins until risen and golden. Insert a skewer into the centre of a roll – it should come out with a few moist crumbs, but the mixture should not be wet. Return to the oven for 5 mins more if necessary, then test again.', 'Cool for 5 mins, then transfer the rolls to a wire rack to cool. Will keep, wrapped in cling film, for up to 3 days, or freeze for up to 2 months – warm in a low oven before serving.']",{},"{'Preparation': '20 mins', 'Cooking': '30 mins'}",12,Easy,2,Bread,Bread roll recipes,baking
13,4ff2b742-f9fb-4875-928f-7b551da32de5,https://www.bbcgoodfood.com/recipes/olive-bread-swirls,https://images.immediate.co.uk/production/volatile/sites/30/2020/08/recipe-image-legacy-id-27118_12-d7e3e79.jpg,Olive bread swirls,These delicious savoury rolls make an excellent side dish for a lunch party,Xanthe Clay,5,"['500g strong white flour, plus extra for rolling', '1 tsp salt', '7g sachet easy-blend dried yeast', '6 tbsp extra-virgin olive oil, plus a little for brushing', 'small bunch of basil', '170g pitted black olives (about 200g unpitted weight)', '1 garlic clove, crushed', '4 tinned anchovies (optional)', '50g pitted green olives']","['In a large bowl, mix the flour, salt, yeast, 1 tbsp olive oil and 300ml warm water, to make a soft dough. Knead by hand for 10 mins or with the dough hook in a food processor or mixer for 5 mins. Put the dough back in the cleaned out mixing bowl, then cover the bowl with oiled cling film. Leave to rise for an hr in a warm place until doubled in size.', 'Meanwhile, make the filling. Discard any tough basil stalks (leave tender ones on) and put in a mini food processor or hand blender beaker with the black olives. Add 4 tbsp olive oil, the garlic and the anchovies, if using. Whizz to a rough paste.', 'Heat oven to 220C/200C fan/gas 7. Line a shallow baking tin about 30 x 20cm with non-stick paper. On a floured worktop, roll out the dough to a rectangle roughly 30 x 40cm. Spread the olive paste all over and arrange the whole green olives in a line down one of the short edges. Roll up the dough like a Swiss roll, starting at the short olive-encrusted end to make a sausage shape.', 'Cut the dough into 12 slices, then carefully lift each one into the tin, to make 4 rows of 3 swirl shapes. Lightly brush all over with the remaining olive oil. Loosely cover with cling film, then leave to rise for 20 mins or so, until slightly puffed up and filling the tin. Cook for 20-25 mins until golden, then leave to cool in the tin.']","{'kcal': '258', 'fat': '10g', 'saturates': '1g', 'carbs': '38g', 'sugars': '1g', 'fibre': '3g', 'protein': '6g', 'salt': '1.05g'}","{'Preparation': '20 mins - 25 mins', 'Cooking': '20 mins - 25 mins'}",12,More effort,35,Bread,Bread roll recipes,baking
14,0cf32020-3175-48ae-9299-c36404417c70,https://www.bbcgoodfood.com/recipes/tear-and-share-stuffed-deli-rolls,https://images.immediate.co.uk/production/volatile/sites/30/2020/08/bread_1-8d59545.jpg,Tear-and-share stuffed deli rolls,"A picnic-friendly sharing loaf stuffed with mozzarella cheese, peppers and artichokes",Cassie Best,4,"['500g pack  bread mix (we used ciabatta)', '145g tub fresh pesto', '100g cooked artichoke in olive oil, drained and chopped (reserve a little of the oil)', '3 roasted  peppers (from a jar), drained and chopped', '250g ball mozzarella, chopped', 'handful basil, torn']","['Make up the bread dough following pack instructions, adding 1 tbsp of pesto instead of the oil suggested on the pack. Leave the dough to rise until doubled in size.', 'Brush a 23cm springform tin with some of the oil from the artic and set aside 2 tbsp pesto and 1 tbsp chopped peppers for the filling. Mix the remaining ingredients together in a bowl.', 'Divide the dough into 12 equal pieces, using scales to be exact. Roll each piece into a ball, then roll out to form a disc with a rolling pin. Divide the pesto-veg filling between the 12 pieces of dough, then shape back into balls by pinching the edges together and rolling until smooth. Arrange the dough balls, seam-side down, in the cake tin. Cover with a piece of oiled cling film and leave to prove until doubled in size. 4 Heat oven to 180C/160C fan/gas 4.', 'Remove the cling film. Brush the rolls with the remaining pesto and scatter over the rest of the peppers. Bake for 50 mins until golden and cooked through. Cool in the tin for 10 mins, then cool completely on a wire rack before transferring the deli rolls to your picnic basket.']",{},"{'Preparation': '25 mins', 'Cooking': '50 mins'}",12,More effort,1,Bread,Bread roll recipes,baking
15,9a8e0ed8-5f6b-4296-b2c5-c6052475bb73,https://www.bbcgoodfood.com/recipes/brazilian-cheese-bread-pao-de-queijo,https://images.immediate.co.uk/production/volatile/sites/30/2020/08/cheeserolls-c49d7e3.jpg,Brazilian cheese bread (pão de queijo),Try baking a South American mainstay – these light and fluffy cheese puffs are best served warm from the oven,Jennifer Joyce,4,"['oil or butter, for the baking sheet', '250ml whole milk', '125g unsalted butter', '1 tsp salt', '300g tapioca flour', '2 eggs', '100g parmesan, grated']","['Heat the oven to 220C/200C fan/gas 7. Oil or butter a baking sheet and set aside.', 'Heat the milk, butter and salt in a medium saucepan and bring to a boil. Remove from the heat and add the tapioca flour. Stir vigorously, then leave to cool a little.', 'Pour the dough into a standing mix to beat the dough until its cool, or use a wooden spoon and beat by hand. Beat the eggs in one at a time, waiting until each is completely incorporated before adding the next. When the dough is glossy and mixed, add the parmesan. Beat again until mixed.', 'Spoon the dough onto the baking sheet in 1 tbsp balls, 5cm apart. Bake for 30 mins until crisp and golden. Remove from the oven and eat while still warm.']",{},"{'Preparation': '20 mins', 'Cooking': '30 mins'}",24,Easy,18,Bread,Bread roll recipes,baking
16,e2113ae1-8af1-4943-9108-f86e981479af,https://www.bbcgoodfood.com/recipes/brioche-buns,https://images.immediate.co.uk/production/volatile/sites/30/2020/08/brioche-c64ba15.jpg,Brioche buns,"We show you how to master this soft bread enriched with eggs and milk. Serve split and filled with barbecued meat, burgers or pulled pork",Jennifer Joyce,4,"['250ml warm water', '2 tsp dried yeast (not fast-action)', '3 tbsp warm milk', '2 tbsp golden caster sugar', '450g strong flour, plus extra for dusting', '4 tbsp unsalted butter, softened', '2 large eggs, plus 1 beaten egg, for glazing', 'sesame seeds, for sprinkling']","['Mix the warm water, yeast, warm milk and sugar in a bowl. Let it stand for 5 mins until it becomes frothy – this is how you know the yeast is working.', 'Tip the flour and 1 tsp salt into a large mixing bowl, add the butter and rub together with your fingertips until the mixture resembles fine breadcrumbs.', 'Make a well in the centre of the buttery flour and add the warm yeast mixture and the eggs.', 'Use your hands to mix it into a sticky dough – don’t worry if the mixture feels a little wet at this stage, it will come together when kneading. Tip the dough out onto a floured work surface.', 'Knead the dough for 10 mins by stretching it on the work surface – it will still be very sticky at this stage but don’t be tempted to add too much flour.', 'The dough is ready when it feels soft and bouncy – this means that the gluten strands have developed. Place in an oiled bowl, cover with cling film and set aside to rise for 1-3 hrs or until doubled in size.', 'Once the dough has doubled in size, knock the air out and knead again for 2 mins. The dough should be much less sticky now, but add a little flour if it needs it.', 'Divide the dough into 12-16 even pieces. Roll into balls and arrange on lined baking trays. Loosely cover with oiled cling film and leave for about 1 hr or until doubled in size again. Heat oven to 200C/180C fan/gas 6 and place a shallow baking tray at the bottom.', 'Uncover the trays, brush the buns with egg and sprinkle with sesame seeds. Pour a cup of water into a baking tray at the bottom of the oven to create steam (see Tips for success, left). Bake for 20 mins or until golden, then leave to cool on a wire rack.']",{},"{'Preparation': '15 mins', 'Cooking': '20 mins'}",16,Easy,60,Bread,Bread roll recipes,baking
17,8f75735a-dc95-4de5-8ceb-5d1bd903f3f7,https://www.bbcgoodfood.com/recipes/garlic-basil-ciabatta,https://images.immediate.co.uk/production/volatile/sites/30/2020/08/recipe-image-legacy-id-327811_12-848628f.jpg,Garlic & basil ciabatta,Perfect as a starter or as a side dish for a dinner party,Good Food team,5,"['1 tbsp mayonnaise', '2 tbsp butter, softened', '1  bunch of basil', '1  small ciabatta', '2 tbsp  grated parmesan (or vegetarian alternative)', '2 garlic cloves  ,crushed']","['Heat the grill to high. Beat together the mayonnaise, butter and garlic cloves until smooth. Chop basil, stir through and season with salt and pepper. Put the halves of the ciabatta, sliced lengthways, on a baking tray and spread with the butter. Sprinkle with grated Parmesan, then grill for 2-3 mins.']","{'kcal': '224', 'fat': '12g', 'saturates': '5g', 'carbs': '23g', 'sugars': '2g', 'fibre': '1g', 'protein': '7g', 'salt': '0.85g'}","{'Preparation': '5 mins', 'Cooking': '3 mins'}",4,Easy,62,Bread,Garlic bread recipes,baking
18,e30bda29-cf26-4de2-9ce1-0390e9e01de2,https://www.bbcgoodfood.com/recipes/cheesy-stuffed-garlic-dough-balls-tomato-sauce-dip,https://images.immediate.co.uk/production/volatile/sites/30/2020/08/dough-balls-8ec4bea.jpg,Cheese-stuffed garlic dough balls with a tomato sauce dip,"Impress family and friends with the ultimate sharing starter: cheesy, moreish garlic dough balls. With a tomato-based dipping sauce, they make an ideal addition to any Italian-inspired menu",Liberty Mendez,5,"['50g butter, cubed', '300g strong white bread flour', '7g sachet fast-action dried  yeast', '1 tbsp caster sugar', '200g block mozzarella, cut into 1.5cm cubes', '65g gruyère, coarsely grated (optional)', '100g butter', '2 garlic cloves, crushed', '1 rosemary sprig, leaves picked and finely chopped ', '1 tbsp olive oil, plus extra for the bowl and baking sheet', '1 garlic clove, sliced', '250g passata', '1 tsp red wine vinegar', '1 tsp caster sugar', 'pinch of chilli flakes', '½ small bunch of basil, torn, plus extra to serve ']","['Heat 175ml water in a saucepan until steaming, then add the butter. Remove from the heat and leave to cool until the mixture is just warm (it should not be hot). Combine the flour, yeast, sugar and 1 tsp salt in a large bowl or stand mixer. Add the cooled butter mixture, and mix to a soft dough using a wooden spoon or the mixer. Knead for 10 mins by hand (or 5 mins using a mixer) until the dough feels bouncy and smooth. Transfer to an oiled bowl and cover with a clean tea towel. Leave somewhere warm to rise for 1½-2 hrs, or until doubled in size. Alternatively, leave to prove in the fridge overnight.', 'Oil and line a baking sheet with baking parchment. Knock the air out of the dough, then knead again for several minutes. Flatten a small piece of dough (about 20g) into a disc, and put a cube of the mozzarella and a pinch of the gruyère into the middle of the disc. Enclose the cheeses with the dough, then roll into a ball. Transfer to the prepared baking sheet. Repeat with the remaining cheese and dough, placing the dough balls ½cm apart on the baking sheet – they should be just touching after proving. Cover with a clean tea towel and leave somewhere warm to rise for 30 mins.', 'Meanwhile, make the garlic butter. Melt the butter in a small pan over a low heat, then stir in the garlic and rosemary. Remove from the heat and set aside until needed. Heat the oven to 180C/160C fan/gas 4. Brush the risen dough balls with the garlic butter, then bake for 25-30 mins until the dough balls are cooked through and the middles are oozing.', 'While the dough balls are baking, make the tomato sauce dip. Heat the oil in a saucepan and fry the garlic for 30 seconds. Tip in the passata, vinegar, sugar and chilli flakes, and simmer for 10 mins until thickened. Season to taste and stir in the basil. Brush the warm dough balls with any remaining garlic butter, then serve with the tomato sauce dip on the side for dunking.']",{},"{'Preparation': '40 mins', 'Cooking': '35 mins'}",20,More effort,15,Bread,Garlic bread recipes,baking
19,e72f3d35-5c4e-45d2-bebd-0f92710846f0,https://www.bbcgoodfood.com/recipes/cheesy-garlic-bread-0,https://images.immediate.co.uk/production/volatile/sites/30/2020/08/recipe-image-legacy-id-3401_11-3aa611b.jpg,Cheesy garlic baguette,"Make this family-friendly, cheesy garlic bread to accompany soup, chilli or pasta. It's an easy crowd-pleaser that's full of melty mozzarella.",Ben O'Donoghue,5,"['125g mozzarella  ball', '140g taleggio cheese, rind removed', '100g butter, softened', '3 garlic cloves, finely chopped', 'handful parsley  leaves, chopped', '1 tsp fresh  marjoram  leaves, chopped, optional', '1 long baguette', 'large pinch of  paprika']","['Light the barbecue. Chop the mozzarella and taleggio into small chunks and tip into a bowl with the butter, garlic, herbs and some salt and pepper. If you want, you can mix everything together with a wooden spoon, but I prefer to use my hands.', 'Using a bread knife, cut diagonal slices along the loaf about three quarters of the way into the bread – don’t cut all the way through. If it looks like the bread won’t fit on the barbecue, cut it in half and make two smaller ones.', 'Push the garlic butter generously between each cut, allowing some to ooze onto the top – it will caramelise and taste superb. Sprinkle the paprika over. Wrap the bread up like a cracker in a double thickness of foil. You can prepare to this stage up to a day ahead.', 'Put the pack straight onto the barbecue. Cook for 2 minutes then roll it over onto its side and cook for 2 minutes more. Roll it onto its other side and cook for a further 2 minutes. Have a peek – if the cheese is melting and the bread is crispy, remove it from the barbie. Pull the slices apart and eat while hot and gooey.']",{},"{'Preparation': '20 mins', 'Cooking': 'No Time'}",6,Easy,28,Bread,Garlic bread recipes,baking
20,d53c5938-3a5b-4252-939e-2a029da06298,https://www.bbcgoodfood.com/recipes/garlic-bread-toasts,https://images.immediate.co.uk/production/volatile/sites/30/2020/08/recipe-image-legacy-id-328149_12-1c70276.jpg,Garlic bread,"Make this classic side dish with a crispy crust and buttery, garlicky centre. Our cheesy garlic bread toasts are delicious served with lasagne, soups and plenty more.",Emma Lewis,5,"['2 ciabatta loaves', '140g butter, softened', '4-6 garlic cloves, crushed', 'handful parsley, chopped', '2 tbsp finely grated Parmesan (or vegetarian alternative)']","['Slice the bread in half lengthwise. Toast the crust side for 2 mins until really crispy. Mix together butter, garlic and parsley in a bowl. Spread over the cut bread halves. Sprinkle over the Parmesan. Just before serving place on a baking sheet, then cook under a hot grill for 5 mins until toasty and lightly golden. Let it cool for 1 min before cutting into thick slices.']","{'kcal': '230', 'fat': '12g', 'saturates': '7g', 'carbs': '26g', 'sugars': '2g', 'fibre': '1g', 'protein': '6g', 'salt': '0.89g'}","{'Preparation': '10 mins', 'Cooking': '7 mins'}",12,Easy,33,Bread,Garlic bread recipes,baking
21,d4b2dbbb-9638-4acc-96c7-c4ad957539ae,https://www.bbcgoodfood.com/recipes/cheesy-garlic-bread-wedges,https://images.immediate.co.uk/production/volatile/sites/30/2020/08/recipe-image-legacy-id-1632_11-29e1867.jpg,Cheesy garlic bread wedges,A wonderfully gooey version of garlic bread with jarlsberg,Angela Nilsen,4,"['85g butter, room temperature', '2 garlic cloves, finely chopped', '175g jarlsberg cheese, coarsley grated', '2 tbsp chopped parsley', '¼ tsp crushed dried chillies', '1 round French country loaf, or  ciabatta']","['Preheat the oven to fan 170C/conventional 190C/ gas 5. Beat the butter and garlic, then mix in the cheese, parsley and chillies. Cut the bread in half crossways through the centre.', 'Spread the cheese mixture on the cut sides of both bread halves. Wrap each half loosely in foil and put on a baking sheet. Bake for 20 minutes, unwrap the foil and bake a further 10-15 minutes until starting to turn pale golden. Cut into wedges and serve.']","{'kcal': '152', 'fat': '10g', 'saturates': '6g', 'carbs': '10g', 'sugars': '0g', 'fibre': '1g', 'protein': '5g', 'salt': '0.92g'}",{'Preparation': '35 mins - 45 mins'},12,Easy,14,Bread,Garlic bread recipes,baking
22,5d5790ac-16b1-44ca-bc74-37d2acd7c99b,https://www.bbcgoodfood.com/recipes/garlic-bread-pizzas,https://images.immediate.co.uk/production/volatile/sites/30/2020/08/recipe-image-legacy-id-24471_11-f05770e.jpg,Garlic bread pizzas,"A fresh, easy-to-prepare snack",Good Food team,4,"['500g strong white flour, plus extra for rolling', '7g sachet fast-action yeast', '1 tsp salt', '2 tbsp olive oil', '50g butter, softened', '2 garlic cloves, crushed', '300g pack mozzarella, drained', '4 tomatoes, roughly chopped', 'handful basil leaves, roughly chopped', '1 tbsp extra-virgin olive oil', '1 tsp balsamic vinegar']","['Tip all of the base ingredients into a mixing bowl. Pour over 300ml warm water – not too hot. Stir quite hard with a spoon until the mixture comes together.', 'Turn out onto a lightly floured surface and knead 2-3 times until the mixture forms a ball. Divide dough into 8 equalsize pieces. Take 1 piece, leaving the remainder loosely covered with oiled cling film. Lightly flour the surface again and use a rolling pin to roll out dough into a round about 15cm diameter or as thin as you can. Put pizza on a baking sheet.', 'Mix together the butter and crushed garlic, then spread a little over the pizza. Tear the mozzarella into thin strips and scatter over. Repeat for the remaining pieces of dough. You should be able to fit 2 pizzas per baking sheet; depending on how many baking sheets you have, you may have to cook in batches.', 'Heat oven to 240C/fan 220C/gas 9. Bake pizzas for 12-15 mins until crisp and cooked through. Meanwhile, mix together the remaining ingredients, then season well. When the pizza comes out of the oven, top with the tomato mixture and serve straight away.']",{},"{'Preparation': '25 mins', 'Cooking': '15 mins'}",4,Easy,12,Bread,Garlic bread recipes,baking
23,474b5788-2599-493b-a8f7-1a6473adf99b,https://www.bbcgoodfood.com/recipes/spicy-garlic-bread,https://images.immediate.co.uk/production/volatile/sites/30/2020/08/recipe-image-legacy-id-851456_11-f2829b8.jpg,Spicy garlic bread,Lashings of spiced garlic butter spread on ciabatta then baked makes a great homemade side dish,Good Food team,5,"['250g unsalted butter, softened', 'small bunch coriander, finely chopped', '2 red chillies, deseeded and finely chopped', '5 garlic cloves, crushed', '2 tsp smoked paprika', '5 ciabatta loaves']","['In a small bowl, combine ½ tsp salt with all the ingredients apart from the ciabatta. Mash together with a fork so everything is combined.', 'Heat oven to 200C/180C fan/gas 6. Using a bread knife, cut diagonal slices into the loaves, about three-quarters of the way through. Spread the butter into the slices, then wrap each loaf in a double layer of foil. Bake in the oven for 15 mins, then open up the foil and bake for a further 10 mins until crispy.']",{},"{'Preparation': '15 mins', 'Cooking': '25 mins'}",15,Easy,4,Bread,Garlic bread recipes,baking
